15	10	1	0	0	0	1	0	0	1	0	0	1	0
10	20	1	0	0	1	0	0	0	0	1	0	0	1
15	60	1	0	0	1	0	0	0	1	0	0	1	0
45	65	0	1	0	0	1	0	0	0	1	1	0	0
65	35	0	0	1	1	0	0	1	0	0	0	1	0
65	20	1	0	0	0	1	0	1	0	0	0	1	0
45	30	1	0	0	1	0	0	0	1	0	0	0	1
35	40	0	0	1	0	0	1	0	0	1	0	1	0
41	37	1	0	0	0	1	0	0	0	1	0	1	0
64	42	0	1	0	0	0	1	0	0	1	0	1	0
40	60	0	0	1	1	0	0	0	1	0	0	1	0
31	52	0	1	0	0	1	0	0	0	1	1	0	0
35	69	0	0	1	0	1	0	0	0	1	1	0	0
65	55	0	0	1	0	0	1	0	0	1	1	0	0
63	65	0	1	0	0	1	0	1	0	0	0	1	0
2	60	0	0	1	0	1	0	1	0	0	0	1	0
20	20	1	0	0	0	0	1	1	0	0	1	0	0
5	5	0	1	0	0	1	0	0	0	1	0	1	0
60	12	1	0	0	0	1	0	1	0	0	0	0	1
23	3	0	0	1	0	0	1	0	0	1	0	0	1
8	56	0	1	0	1	0	0	1	0	0	0	0	1
6	68	0	1	0	0	1	0	0	0	1	1	0	0
47	47	0	0	1	0	1	0	1	0	0	1	0	0
49	58	0	0	1	0	0	1	0	1	0	0	1	0
27	43	0	1	0	0	1	0	1	0	0	0	1	0
37	31	1	0	0	0	1	0	0	0	1	0	1	0
57	29	0	0	1	0	1	0	0	0	1	0	1	0
63	23	1	0	0	0	0	1	1	0	0	0	1	0
21	24	0	0	1	0	0	1	0	0	1	0	0	1
12	24	0	0	1	0	1	0	0	0	1	0	1	0
24	58	1	0	0	0	1	0	0	1	0	0	1	0
67	5	1	0	0	1	0	0	0	1	0	1	0	0
37	47	1	0	0	0	0	1	0	1	0	0	0	1
49	42	0	0	1	0	1	0	1	0	0	0	1	0
53	43	0	0	1	1	0	0	0	1	0	0	1	0
61	52	0	1	0	1	0	0	0	0	1	0	1	0
57	48	0	1	0	1	0	0	0	0	1	0	1	0
56	37	0	0	1	0	1	0	0	0	1	0	1	0
55	54	0	1	0	1	0	0	0	0	1	0	1	0
4	18	0	1	0	0	0	1	1	0	0	0	1	0
26	52	0	1	0	0	1	0	0	1	0	0	1	0
26	35	0	0	1	0	0	1	1	0	0	1	0	0
31	67	0	0	1	0	0	1	0	1	0	0	1	0









